Jahr;WP;Coder;V1a;V1b1;V1b2;V1b3;V1c;V1d;V1e;V1g;V1h;V2;V3;V4;V12;V12b;V12c;Notes;V13;V5;V5a;V6a;V6b;V7;V8a;V8b;V8c;V8d;V9a;V9b;V9c;V9z;V10a;V10b;V10b1;V10b2;V10c;V11a;V11b;V11c;V14;Note.V14;V15;V16;V16a;V17;V17a;Anm.;V19;V20;V21;Anmerkung
2004;15;3;Vereinte Dienstleistungsgewerkschaft e.V.;NA;NA;NA;2;NA;ver.di;http://www.verdi.de/;NA;1;11;75;3;1;8;Die Stellungnahme bezieht sich auf kein Dokument, daher keine Einordnung. (Fragenkatalog);0;20040301;Öffentliche Anhörung von Sachverständigen am 1. März 2004 zum Thema Öffentlicher Dienst;10;1;1;99;NA;NA;0;23;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;3;dbb beamtenbund und tarifunion;Heesen, Peter;NA;NA;1;Bundesvorsitzender;DBB;http://www.dbb.de/;NA;1;12;164;3;1;8;Die Stellungnahme bezieht sich auf kein Dokument, daher keine Einordnung. (Fragenkatalog);1;20040301;Öffentliche Anhörung von Sachverständigen am 1. März 2004 zum Thema Öffentlicher Dienst;10;1;1;99;NA;NA;0;23;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;3;Battis, Prof. Dr. Dr. h.c. Ulrich;NA;NA;NA;1;NA;NA;http://battis.rewi.hu-berlin.de/;NA;3;NA;322;3;1;8;Die Stellungnahme bezieht sich auf kein Dokument, daher keine Einordnung. (Fragenkatalog);1;20040301;Öffentliche Anhörung von Sachverständigen am 1. März 2004 zum Thema Öffentlicher Dienst;10;1;1;99;NA;NA;0;23;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;3;Wolff, Prof. Dr. Heinrich Amadeus;NA;NA;NA;1;NA;NA;NA;NA;3;NA;327;3;1;8;Die Stellungnahme bezieht sich auf kein Dokument, daher keine Einordnung. (Fragenkatalog);1;20040301;Öffentliche Anhörung von Sachverständigen am 1. März 2004 zum Thema Öffentlicher Dienst;10;1;1;99;NA;NA;0;23;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;3;Bull, Prof. Dr. iur. Hans Peter;NA;NA;NA;1;NA;NA;NA;NA;3;NA;386;3;1;8;Die Stellungnahme bezieht sich auf kein Dokument, daher keine Einordnung. (Fragenkatalog);1;20040301;Öffentliche Anhörung von Sachverständigen am 1. März 2004 zum Thema Öffentlicher Dienst;10;1;1;99;NA;NA;0;23;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;3;Kempen, Prof. Dr. Bernhard;NA;NA;NA;1;NA;NA;NA;NA;3;NA;1322;3;1;8;Die Stellungnahme bezieht sich auf kein Dokument, daher keine Einordnung. (Fragenkatalog);1;20040301;Öffentliche Anhörung von Sachverständigen am 1. März 2004 zum Thema Öffentlicher Dienst;10;1;1;99;NA;NA;0;23;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;3;Schuppert, Prof. Dr. Gunnar;NA;NA;NA;1;NA;NA;NA;NA;3;NA;1323;3;1;8;Die Stellungnahme bezieht sich auf kein Dokument, daher keine Einordnung. (Fragenkatalog);1;20040301;Öffentliche Anhörung von Sachverständigen am 1. März 2004 zum Thema Öffentlicher Dienst;10;1;1;99;NA;NA;0;23;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;3;Bund Deutscher Baumeister, Architekten und Ingenieure e.V.;Wagner, Dipl.-Ing. Hans Georg;NA;NA;2;NA;NA;http://www.baumeister-online.de/;NA;1;44;1325;3;1;8;Die Stellungnahme bezieht sich auf kein Dokument, daher keine Einordnung. (Fragenkatalog);0;20040301;Öffentliche Anhörung von Sachverständigen am 1. März 2004 zum Thema Öffentlicher Dienst;10;1;1;99;NA;NA;0;23;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;3;Enders, Peter;NA;NA;NA;2;NA;NA;NA;NA;2;NA;1326;3;1;8;Die Stellungnahme bezieht sich auf kein Dokument, daher keine Einordnung. (Fragenkatalog);0;20040301;Öffentliche Anhörung von Sachverständigen am 1. März 2004 zum Thema Öffentlicher Dienst;10;1;1;99;NA;NA;0;23;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;3;Bundesvereinigung der Deutschen Arbeitgeberverbände e.V.;NA;NA;NA;2;NA;BDA;www.bda-online.de;NA;1;21;23;3;2;8;Stellungnahme ist dem Wortprotokoll beigefügt, wird nicht eingeordnet, weil kein Dokument (Antrag/GE) vorliegt.;1;20040922;"Die menschenrechtliche Verantwortung
von Unternehmen im Kontext
von Gewaltökonomien in Afrika";12;1;1;99;NA;NA;0;18;15;NA;Die menschenrechtliche Verantwortung von Unternehmen im Kontext von Gewaltökonomien in Afrika;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;3;Bundesverband der Deutschen Industrie e.V.;NA;NA;NA;2;NA;BDI;http://www.bdi.eu/;NA;1;21;41;3;2;8;Stellungnahme ist dem Wortprotokoll beigefügt, wird nicht eingeordnet, weil kein Dokument (Antrag/GE) vorliegt.;1;20040922;"Die menschenrechtliche Verantwortung
von Unternehmen im Kontext
von Gewaltökonomien in Afrika";12;1;1;99;NA;NA;0;18;15;NA;"Die menschenrechtliche Verantwortung
von Unternehmen im Kontext
von Gewaltökonomien in Afrika";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;3;Forum Menschenrechte, Netzwerk Deutscher Menschenrechtsorganisationen;Motte, Dr. Jochen;NA;NA;2;NA;NA;http://www.forum-menschenrechte.de/1/aktuelles/aktuelles-start.html;NA;1;82;1020;3;1;8;Stellungnahme bezieht sich nicht auf einen Antrag od. GE. Quelle: Siehe Wortprotokoll S. 6;1;20040922;"Die menschenrechtliche Verantwortung
von Unternehmen im Kontext
von Gewaltökonomien in Afrika";12;1;1;99;NA;NA;0;18;15;NA;"Die menschenrechtliche Verantwortung
von Unternehmen im Kontext
von Gewaltökonomien in Afrika";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;3;Siemens AG;Ramm, Dr. Peter;NA;NA;1;NA;NA;www.siemens.com;NA;7;NA;1089;3;1;8;Stellungnahme bezieht sich auf den Fragenkatalog, kein Antrag od. GE vorhanden.;1;20040922;"Die menschenrechtliche Verantwortung
von Unternehmen im Kontext
von Gewaltökonomien in Afrika";12;1;1;99;NA;NA;0;18;15;NA;"Die menschenrechtliche Verantwortung
von Unternehmen im Kontext
von Gewaltökonomien in Afrika";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;3;Ökumenisches Netz Zentralafrika;Weber, Annette Weber;NA;NA;1;NA;NA;http://www.oenz.de/ueber_uns/;NA;1;82;1599;3;1;8;Stellungnahme bezieht sich auf den Fragenkatalog, kein Antrag od. GE vorhanden.;1;20040922;"Die menschenrechtliche Verantwortung
von Unternehmen im Kontext
von Gewaltökonomien in Afrika";12;1;1;99;NA;NA;0;18;15;NA;"Die menschenrechtliche Verantwortung
von Unternehmen im Kontext
von Gewaltökonomien in Afrika";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;3;Weissbrodt, Prof. David S.;NA;NA;NA;1;Minnesota Law School;NA;NA;NA;3;NA;1600;3;1;8;Stellungnahme bezieht sich auf den Fragenkatalog, kein Antrag od. GE vorhanden.;1;20040922;"Die menschenrechtliche Verantwortung
von Unternehmen im Kontext
von Gewaltökonomien in Afrika";12;1;1;99;NA;NA;0;18;15;NA;"Die menschenrechtliche Verantwortung
von Unternehmen im Kontext
von Gewaltökonomien in Afrika";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;4;Arbeitsgemeinschaft der öffentlich-rechtlichen Rundfunkanstalten der Bundesrepublik Deutschland;Romann, Gernot;NA;NA;1;NA;ARD;www.ard.de;NA;6;NA;1072;3;1;8;Stellungnahme bezieht sich auf Fragenkatalog;1;20040929;Musikquote;11;1;1;99;7;NA;0;8;17;NA;NA;NA;NA;NA;NA;NA;99;Eine Quote für Musik aus Deutschland?  Medienanteil deutschsprachiger Musik/Medienanteil von in Deutschland produzierter Musik;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;4;Gundel, Dr. Jörg;NA;NA;NA;1;Privatdozent;NA;NA;NA;3;NA;1784;3;1;8;Stellungnahme bezieht sich auf Fragenkatalog;1;20040929;Musikquote;11;1;1;99;7;NA;0;8;17;NA;NA;NA;NA;NA;NA;NA;99;Eine Quote für Musik aus Deutschland?  Medienanteil deutschsprachiger Musik/Medienanteil von in Deutschland produzierter Musik;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;4;Bundesverband der Phonographischen Wirtschaft e.V.;Gebhardt, Gerd;NA;NA;1;NA;NA;www.musikindustrie.de;fusionierte 2007 zu Bundesverband Musikindustrie;1;22;1785;3;1;8;Stellungnahme bezieht sich auf Fragenkatalog;1;20040929;Musikquote;11;1;1;99;7;NA;0;8;17;NA;NA;NA;NA;NA;NA;NA;99;Eine Quote für Musik aus Deutschland?  Medienanteil deutschsprachiger Musik/Medienanteil von in Deutschland produzierter Musik;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;4;Verband Privater Rundfunk und Telekommunikation e.V.;Kratz, Hans-Jürgen;NA;NA;1;NA;VPRT;www.vprt.de;NA;1;22;1786;3;1;8;Stellungnahme bezieht sich auf Fragenkatalog;1;20040929;Musikquote;11;1;1;99;7;NA;0;8;17;NA;NA;NA;NA;NA;NA;NA;99;Eine Quote für Musik aus Deutschland?  Medienanteil deutschsprachiger Musik/Medienanteil von in Deutschland produzierter Musik;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;4;Popakademie Baden-Württemberg;Dahmen, Prof. Udo;NA;NA;1;NA;NA;www.popakademie.de;NA;6;NA;1787;3;1;8;Stellungnahme bezieht sich auf Fragenkatalog;1;20040929;Musikquote;11;1;1;99;7;NA;0;8;17;NA;NA;NA;NA;NA;NA;NA;99;Eine Quote für Musik aus Deutschland?  Medienanteil deutschsprachiger Musik/Medienanteil von in Deutschland produzierter Musik;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;4;Humpe, Inga;NA;NA;NA;1;Sängerin;NA;NA;NA;3;NA;1788;3;1;8;Stellungnahme bezieht sich auf Fragenkatalog;1;20040929;Musikquote;11;1;1;99;7;NA;0;8;17;NA;NA;NA;NA;NA;NA;NA;99;Eine Quote für Musik aus Deutschland?  Medienanteil deutschsprachiger Musik/Medienanteil von in Deutschland produzierter Musik;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;4;Deutscher Industrie- und Handelskammertag e.V.;Nitschke, Dr. Axel;NA;NA;1;NA;DIHK;www.dihk.de;NA;1;21;1;3;1;8;Stellungnahme auf kein Dokument bezogen;1;20041025;Geplante Übertragung des ERP-Sondervermögens an die KfW;21;1;1;99;NA;NA;0;18;15;NA;"I. Abführung von 2 Mrd. € aus dem ERP-SV (u. a. Auswirkungen auf das deutsch-amerikanische Abkommen von 1950; rechtliche Auswirkungen; Auswirkungen auf die Wirtschaftsförderung; Substanzerhaltungsgebot) II. Geplante Übertragung des ERP-SV zur KfW (u. a. alternative Übertragungswege; Alternativen zur Übertragung; Abstimmungsbedarf mit den USA, Auswirkungen auf die Wirtschaftsförderung, beihilferechtliche Auswirkungen; ordnungs- und strukturpolitische Auswirkungen)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;4;Zentralverband des Deutschen Handwerks;Barthel, Dr. Alexander;NA;NA;1;NA;ZDH;www.zdh.de;NA;1;22;25;3;1;8;Stellungnahme auf kein Dokument bezogen;1;20041025;Geplante Übertragung des ERP-Sondervermögens an die KfW;21;1;1;99;NA;NA;0;18;15;NA;"I. Abführung von 2 Mrd. € aus dem ERP-SV (u. a. Auswirkungen auf das deutsch-amerikanische Abkommen von 1950; rechtliche Auswirkungen; Auswirkungen auf die Wirtschaftsförderung; Substanzerhaltungsgebot) II. Geplante Übertragung des ERP-SV zur KfW (u. a. alternative Übertragungswege; Alternativen zur Übertragung; Abstimmungsbedarf mit den USA, Auswirkungen auf die Wirtschaftsförderung, beihilferechtliche Auswirkungen; ordnungs- und strukturpolitische Auswirkungen)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;4;Kreditanstalt für Wiederaufbau;Reich, Hans-W.;Suhlrie, Dieter;NA;1;NA;KfW;www.kfw.de;NA;6;NA;50;3;1;8;Stellungnahme auf kein Dokument bezogen;1;20041025;Geplante Übertragung des ERP-Sondervermögens an die KfW;21;1;1;99;NA;NA;0;18;15;NA;"I. Abführung von 2 Mrd. € aus dem ERP-SV (u. a. Auswirkungen auf das deutsch-amerikanische Abkommen von 1950; rechtliche Auswirkungen; Auswirkungen auf die Wirtschaftsförderung; Substanzerhaltungsgebot) II. Geplante Übertragung des ERP-SV zur KfW (u. a. alternative Übertragungswege; Alternativen zur Übertragung; Abstimmungsbedarf mit den USA, Auswirkungen auf die Wirtschaftsförderung, beihilferechtliche Auswirkungen; ordnungs- und strukturpolitische Auswirkungen)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;4;Bundesverband Deutscher Banken e.V.;Kenne, Ulrich von;NA;NA;1;NA;BdB;bankenverband.de;NA;1;22;604;3;1;8;Stellungnahme auf kein Dokument bezogen;1;20041025;Geplante Übertragung des ERP-Sondervermögens an die KfW;21;1;1;99;NA;NA;0;18;15;NA;"I. Abführung von 2 Mrd. € aus dem ERP-SV (u. a. Auswirkungen auf das deutsch-amerikanische Abkommen von 1950; rechtliche Auswirkungen; Auswirkungen auf die Wirtschaftsförderung; Substanzerhaltungsgebot) II. Geplante Übertragung des ERP-SV zur KfW (u. a. alternative Übertragungswege; Alternativen zur Übertragung; Abstimmungsbedarf mit den USA, Auswirkungen auf die Wirtschaftsförderung, beihilferechtliche Auswirkungen; ordnungs- und strukturpolitische Auswirkungen)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;4;Pfingsten, Prof. Dr. Andreas;NA;NA;NA;1;NA;NA;NA;NA;3;NA;1409;3;1;8;Stellungnahme auf kein Dokument bezogen;1;20041025;Geplante Übertragung des ERP-Sondervermögens an die KfW;21;1;1;99;NA;NA;0;18;15;NA;"I. Abführung von 2 Mrd. € aus dem ERP-SV (u. a. Auswirkungen auf das deutsch-amerikanische Abkommen von 1950; rechtliche Auswirkungen; Auswirkungen auf die Wirtschaftsförderung; Substanzerhaltungsgebot) II. Geplante Übertragung des ERP-SV zur KfW (u. a. alternative Übertragungswege; Alternativen zur Übertragung; Abstimmungsbedarf mit den USA, Auswirkungen auf die Wirtschaftsförderung, beihilferechtliche Auswirkungen; ordnungs- und strukturpolitische Auswirkungen)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;4;Waldhoff, Prof. Dr. Christian;NA;NA;NA;1;NA;NA;NA;NA;3;NA;1410;3;1;8;Stellungnahme auf kein Dokument bezogen;1;20041025;Geplante Übertragung des ERP-Sondervermögens an die KfW;21;1;1;99;NA;NA;0;18;15;NA;"I. Abführung von 2 Mrd. € aus dem ERP-SV (u. a. Auswirkungen auf das deutsch-amerikanische Abkommen von 1950; rechtliche Auswirkungen; Auswirkungen auf die Wirtschaftsförderung; Substanzerhaltungsgebot) II. Geplante Übertragung des ERP-SV zur KfW (u. a. alternative Übertragungswege; Alternativen zur Übertragung; Abstimmungsbedarf mit den USA, Auswirkungen auf die Wirtschaftsförderung, beihilferechtliche Auswirkungen; ordnungs- und strukturpolitische Auswirkungen)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;4;Lehmkuhl, Prof. Dr. Ursula;NA;NA;NA;1;NA;NA;NA;NA;3;NA;1411;3;1;8;Stellungnahme auf kein Dokument bezogen;1;20041025;Geplante Übertragung des ERP-Sondervermögens an die KfW;21;1;1;99;NA;NA;0;18;15;NA;"I. Abführung von 2 Mrd. € aus dem ERP-SV (u. a. Auswirkungen auf das deutsch-amerikanische Abkommen von 1950; rechtliche Auswirkungen; Auswirkungen auf die Wirtschaftsförderung; Substanzerhaltungsgebot) II. Geplante Übertragung des ERP-SV zur KfW (u. a. alternative Übertragungswege; Alternativen zur Übertragung; Abstimmungsbedarf mit den USA, Auswirkungen auf die Wirtschaftsförderung, beihilferechtliche Auswirkungen; ordnungs- und strukturpolitische Auswirkungen)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;4;Bundesnetzagentur;Cronenberg, Martin;NA;NA;1;NA;NA;http://www.bundesnetzagentur.de/cln_1912/DE/Home/home_node.html;mittlerweile Bundesnetzagentur;4;NA;60;3;1;8;Stellungnahme auf kein Dokument bezogen;1;20041215;Novelle des Energiewirtschaftsrechts unter dem Gesichtspunkt der Gasnetzentgeltkalkulation;21;1;1;99;NA;NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;4;Bundeskartellamt;Böge, Dr. Ulf;NA;NA;1;NA;NA;http://www.bundeskartellamt.de/;NA;4;NA;61;3;1;8;Stellungnahme auf kein Dokument bezogen;1;20041215;Novelle des Energiewirtschaftsrechts unter dem Gesichtspunkt der Gasnetzentgeltkalkulation;21;1;1;99;NA;NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;4;Verband der Industriellen Energie- und Kraftwirtschaft e.V.;Richmann, Dr. Alfred;Zerres, Dr. Hilarius;NA;1;NA;VIK;http://vik.de/;NA;1;22;62;3;1;8;Stellungnahme auf kein Dokument bezogen;1;20041215;Novelle des Energiewirtschaftsrechts unter dem Gesichtspunkt der Gasnetzentgeltkalkulation;21;1;1;99;NA;NA;0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;3;Bull, Prof. Dr. Hans-Peter;NA;NA;NA;1;NA;NA;NA;NA;3;NA;1321;3;1;9;Fraktionsübergreifender Fragenkatalog;1;20040628;"Öffentliche Anhörung von Sachverständigen zum Thema ""Bürokratieabbau"" am 28. Juni 2004";10;18;1;3;NA;NA;3;23;NA;NA;Bürokratieabbau zur Förderung von Wachstum und Beschäftigung, Mittelstandsförderung, verbesserte Rahmenbedingungen für Forschung, Technologie und Innovation, Effektivierung der öffentlichen Verwaltung und Verbesserung der Dienstleistungen, Nutzung moderner Informationstechnologien, Modernisierung der Bundesverwaltung;NA;NA;NA;NA;NA;15/1707;Den Weg für Investition und Innovation durch den Abbau bürokratischer Hemmnisse frei machen;2;8;NA;15010536;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;3;Fliedner, Dr. Ortlieb;NA;NA;NA;1;RA;NA;NA;NA;3;NA;1357;3;1;9;Fraktionsübergreifender Fragenkatalog;1;20040628;"Öffentliche Anhörung von Sachverständigen zum Thema ""Bürokratieabbau"" am 28. Juni 2004";10;18;1;3;NA;NA;3;23;NA;NA;Bürokratieabbau zur Förderung von Wachstum und Beschäftigung, Mittelstandsförderung, verbesserte Rahmenbedingungen für Forschung, Technologie und Innovation, Effektivierung der öffentlichen Verwaltung und Verbesserung der Dienstleistungen, Nutzung moderner Informationstechnologien, Modernisierung der Bundesverwaltung;NA;NA;NA;NA;NA;15/1707;Den Weg für Investition und Innovation durch den Abbau bürokratischer Hemmnisse frei machen;2;8;NA;15010536;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;3;Hesse, Prof. Dr. Joachim;NA;NA;NA;2;NA;NA;NA;NA;3;NA;1358;3;1;9;Fraktionsübergreifender Fragenkatalog;1;20040628;"Öffentliche Anhörung von Sachverständigen zum Thema ""Bürokratieabbau"" am 28. Juni 2004";10;18;1;3;NA;NA;3;23;NA;NA;Bürokratieabbau zur Förderung von Wachstum und Beschäftigung, Mittelstandsförderung, verbesserte Rahmenbedingungen für Forschung, Technologie und Innovation, Effektivierung der öffentlichen Verwaltung und Verbesserung der Dienstleistungen, Nutzung moderner Informationstechnologien, Modernisierung der Bundesverwaltung;NA;NA;NA;NA;NA;15/1707;Den Weg für Investition und Innovation durch den Abbau bürokratischer Hemmnisse frei machen;2;8;NA;15010536;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;3;Jann, Prof. Dr. Werner;NA;NA;NA;1;NA;NA;NA;NA;3;NA;1359;3;1;9;Fraktionsübergreifender Fragenkatalog;1;20040628;"Öffentliche Anhörung von Sachverständigen zum Thema ""Bürokratieabbau"" am 28. Juni 2004";10;18;1;3;NA;NA;3;23;NA;NA;Bürokratieabbau zur Förderung von Wachstum und Beschäftigung, Mittelstandsförderung, verbesserte Rahmenbedingungen für Forschung, Technologie und Innovation, Effektivierung der öffentlichen Verwaltung und Verbesserung der Dienstleistungen, Nutzung moderner Informationstechnologien, Modernisierung der Bundesverwaltung;NA;NA;NA;NA;NA;15/1707;Den Weg für Investition und Innovation durch den Abbau bürokratischer Hemmnisse frei machen;2;8;NA;15010536;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;3;Karpen, Prof. Dr. Ulrich;NA;NA;NA;1;NA;NA;NA;NA;3;NA;1360;3;1;9;Fraktionsübergreifender Fragenkatalog;1;20040628;"Öffentliche Anhörung von Sachverständigen zum Thema ""Bürokratieabbau"" am 28. Juni 2004";10;18;1;3;NA;NA;3;23;NA;NA;Bürokratieabbau zur Förderung von Wachstum und Beschäftigung, Mittelstandsförderung, verbesserte Rahmenbedingungen für Forschung, Technologie und Innovation, Effektivierung der öffentlichen Verwaltung und Verbesserung der Dienstleistungen, Nutzung moderner Informationstechnologien, Modernisierung der Bundesverwaltung;NA;NA;NA;NA;NA;15/1707;Den Weg für Investition und Innovation durch den Abbau bürokratischer Hemmnisse frei machen;2;8;NA;15010536;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;3;Innenministerium des Landes Nordrhein-Westfalen;Krings, Hans;NA;NA;1;Staatssekretär;NA;NA;NA;13;NA;1361;3;1;9;Fraktionsübergreifender Fragenkatalog;1;20040628;"Öffentliche Anhörung von Sachverständigen zum Thema ""Bürokratieabbau"" am 28. Juni 2004";10;18;1;3;NA;NA;3;23;NA;NA;Bürokratieabbau zur Förderung von Wachstum und Beschäftigung, Mittelstandsförderung, verbesserte Rahmenbedingungen für Forschung, Technologie und Innovation, Effektivierung der öffentlichen Verwaltung und Verbesserung der Dienstleistungen, Nutzung moderner Informationstechnologien, Modernisierung der Bundesverwaltung;NA;NA;NA;NA;NA;15/1707;Den Weg für Investition und Innovation durch den Abbau bürokratischer Hemmnisse frei machen;2;8;NA;15010536;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;3;Bezirksregierung Detmold;Wiebe, Andreas;NA;NA;1;NA;NA;NA;NA;5;NA;1362;3;1;9;Fraktionsübergreifender Fragenkatalog;1;20040628;"Öffentliche Anhörung von Sachverständigen zum Thema ""Bürokratieabbau"" am 28. Juni 2004";10;18;1;3;NA;NA;3;23;NA;NA;Bürokratieabbau zur Förderung von Wachstum und Beschäftigung, Mittelstandsförderung, verbesserte Rahmenbedingungen für Forschung, Technologie und Innovation, Effektivierung der öffentlichen Verwaltung und Verbesserung der Dienstleistungen, Nutzung moderner Informationstechnologien, Modernisierung der Bundesverwaltung;NA;NA;NA;NA;NA;15/1707;Den Weg für Investition und Innovation durch den Abbau bürokratischer Hemmnisse frei machen;2;8;NA;15010536;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;3;Bundesforschungsanstalt für Landwirtschaft;Isermeyer, Prof. Folkhard;NA;NA;1;NA;FAL;NA;NA;4;NA;1672;3;1;10;Fragenkatalog;1;20040322;"
Protokoll der 37. Sitzung vom 22. März 2004 ""Entwurf eines Gesetzes zur Umsetzung der Reform der Gemeinsamen Agrarpolitik, BT-Drucksache 15/2553"" (hier: Anlagen)";4;4;1;2;NA;1;1;5;NA;NA;"Gemeinsame Agrarpolitik
Umsetzung von EU-Vorschriften betr. Direktzahlungen im Bereich der Gemeinsamen Agrarpolitik, Entkoppelung bisheriger Direktzahlungen von der tatsächlichen Produktion und Gewährung als einheitliche Betriebsprämie; Gesetz zur Durchführung der einheitlichen Betriebsprämie (Betriebsprämiendurchführungsgesetz - BetrPrämDurchfG) als Art. 1, Gesetz zur Regelung der Einhaltung anderweitiger Verpflichtungen durch Landwirte im Rahmen gemeinschaftsrechtlicher Vorschriften über Direktzahlungen (Direktzahlungen-Verpflichtungengesetz - DirektZahlVerpflG) als Art. 2, Gesetz über die Verarbeitung und Nutzung von Daten im Rahmen des integrierten Verwaltungs- und Kontrollsystems nach den gemeinschaftsrechtlichen Vorschriften für landwirtschaftliche Stützungsregelungen (InVeKoS-Daten-Gesetz - InVeKoSDG), als Art. 3 der Vorlage, Änderung und Ergänzung versch. §§ Gesetz zur Durchführung der Gemeinsamen Marktorganisation, Aufhebung des Modulationsgesetzes, Änderung von weiteren 13 bundesrechtlichen Vorschriften";2;15/2553;15/2843;"Entwurf eines Gesetzes zur Umsetzung der Reform der Gemeinsamen
Agrarpolitik";1;NA;NA;NA;4;NA;15019351;9;5;22;6;NA;NA;NA;;NA
